data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
5118515;288;GHA731;731;"26 September 2018";2018;1;Riots;"Mob violence";"Rioters (Ghana)";;5;"Rioters (Ghana)";;5;55;"Western Africa";Ghana;Western;"Sekondi Takoradi";;Sekondi-Takoradi;4.9354;-1.7274;2;"Ghana Web";National;"26 September. Supporters of the local Queen and Chief clashed in Apremudo community using acid. A house in the village was set ablaze. 14 people injured.";0;1618530488;GHA
6703057;288;GHA650;650;"26 September 2018";2018;2;Riots;"Violent demonstration";"Rioters (Ghana)";;5;"Police Forces of Ghana (2017-)";;1;15;"Western Africa";Ghana;"Upper West";Wa;;Wa;10.0607;-2.5019;2;"GNA (Ghana)";National;"On 26 September 2018, a group of around 30 demonstrators from Nakori attacked civilians who had arrived at a disputed piece of land in Wa municipality (Upper West). As police later webt to arrest some suspects (on the same day or in the next days), some area residents clashed with the police to free the suspects. Police arrested 35. Coded as two separate events. [size=30].";0;1618530483;GHA
6703058;288;GHA651;651;"26 September 2018";2018;1;Riots;"Mob violence";"Rioters (Ghana)";;5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;"Upper West";Wa;;Wa;10.0607;-2.5019;2;"GNA (Ghana)";National;"On 26 September 2018, a group of around 30 demonstrators from Nakori attacked civilians who had arrived at a disputed piece of land in Wa municipality (Upper West). As police later webt to arrest some suspects (on the same day or in the next days), some area residents clashed with the police to free the suspects. Police arrested 35. Coded as two separate events. [size=30].";0;1618530483;GHA
5118511;288;GHA727;727;"24 September 2018";2018;2;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;Central;Abura-Asebu-Kwamankese;;Abura-Dunkwa;5.3405;-1.1703;1;"Daily Guide Ghana";National;"24 September (or around). Following the murder of resident, a mob torched down five houses believed to be owned by the suspect's family. The mob did not trust in police forces and decided to take action";0;1618530487;GHA
7810228;288;GHA728;728;"24 September 2018";2018;1;Riots;"Violent demonstration";"Rioters (Ghana)";"Labour Group (Ghana)";5;"Police Forces of Ghana (2017-)";;1;15;"Western Africa";Ghana;"Greater Accra";Tema;;Tema;5.6596;-0.0097;1;"Citi News";National;"24 September. A sit-down strike of tanker drivers at TOR Tema turned violent when police forces arrived at the scene. Officers were pelted with stones and responded with teargas";0;1618268924;GHA
7765465;288;GHA725;725;"21 September 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Northern;Kumbumgu;;Kumbungu;9.5634;-0.949;1;"Ghana Web";National;"21 September. Villagers from Chanziegu marched to the palace in Kumbungu to stage protest over the non-extradition of the suspected murder of the Chanziegu chief during festivities earlier that week.";0;1618530487;GHA
7765532;288;GHA726;726;"21 September 2018";2018;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";;7;37;"Western Africa";Ghana;Ahafo;"Asunafo South";;Sankore;6.5003;-2.5018;1;"GNA (Ghana)";National;"21 September. An unidentified group armed with machetes scared residents of Sankore during the International Peace Day celebrations. Police forces were dispatched to calm the situation";0;1618530487;GHA
7764207;288;GHA724;724;"20 September 2018";2018;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";;7;37;"Western Africa";Ghana;Northern;Kumbumgu;;Kumbungu;9.5634;-0.949;2;"Daily Graphic";National;"20 September. The chief of Chensugu/Chanziegu (near Kumbungu) was shot dead during celebration of Bugum festival. The suspected murderer is the youth chief of Kumbungu";1;1618530487;GHA
7765480;288;GHA723;723;"20 September 2018";2018;2;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Western;"Wassa Amenfi West";;Asankrangwa;5.8093;-2.4358;1;"Ghana Web";National;"20 September (or around). Youth protested in Asankrangwa against the plan to exlude their communities from the new Western North region";0;1618530487;GHA
5118505;288;GHA721;721;"19 September 2018";2018;2;"Violence against civilians";Attack;"Unidentified Clan Militia (Ghana)";;4;"Civilians (Ghana)";"Unidentified Clan Group (Ghana)";7;47;"Western Africa";Ghana;"Greater Accra";"Ada West";;Sege;5.877;0.3595;2;"Ghana Web";National;"19 September (or around). Violence erupted in Terhe, Ada West District, over the burial of a local chief between two rivaling factions of the clan. One faction attacked the other with machetes and guns, killing one person";1;1618530487;GHA
7765484;288;GHA722;722;"19 September 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Central;"Gomoa East";;Kasoa;5.5345;-0.4168;1;"Ghana Web";National;"19 September. Sympathizers of Menzgold company protested in Kasoa against the government administrations order to shut operations";0;1618530487;GHA
7274798;288;GHA649;649;"18 September 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Labour Group (Nigeria)";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;3;"All Africa";Regional;"On 18 September, Nigerian business owners protested against the authories' closure of their businesses. They issued a week ultimatum to resolve what they called the 'maltreatment' of the Nigerian business community in Ghana.";0;1604354635;GHA
7765479;288;GHA720;720;"13 September 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Central;"Gomoa East";;Kasoa;5.5345;-0.4168;1;"Ghana Web";National;"13 September. Sympathizers of Menzgold company protested in Kasoa against the government administrations order to shut operations";0;1618530487;GHA
5118503;288;GHA719;719;"12 September 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Ghana Web";National;"12 September. Customers of Menzgold company stormed the office in Accra and demanded the payment of their investments";0;1554749631;GHA
6769831;288;GHA718;718;"09 September 2018";2018;2;Riots;"Mob violence";"Rioters (Ghana)";;5;"Civilians (Ghana)";"NPP: New Patriotic Party";7;57;"Western Africa";Ghana;Central;Ekumfi;;"Ekumfi Eyisam";5.2851;-0.9406;1;"Ghana Web";National;"09 September (or around). An angry mob of youth swarmed and jeered the local MP over unfulfilled campaign promises";0;1618530486;GHA
7212324;288;GHA717;717;"07 September 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Labour Group (Ghana)";6;;;0;60;"Western Africa";Ghana;Eastern;"Kwahu East";;Kwahu-Tafo;6.6567;-0.6635;1;"Joy FM";National;"07 September. Commercial drivers and traders protested in Kwahu-Tafo over the highway robberies occurring in the area";0;1600121124;GHA
5270195;288;GHA648;648;"05 September 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Health Workers (Ghana)";6;;;0;60;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;1;"GNA (Ghana)";National;"On September 5th, several hundred unemployed nurses gathered in Kumasi to protest the failure of the government to assign them positions.";0;1561469145;GHA
6403906;288;GHA647;647;"04 September 2018";2018;1;Battles;"Armed clash";"Accra Communal Militia (Ghana)";;4;"Police Forces of Ghana (2017-)";;1;14;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Daily Guide Ghana";National;"On September 4th, police clashed with armed residents sheltering a known criminal and his accomplices at the Agbogbloshie suburb of Accra. During the clash, a woman was killed by a stray bullet (note that the source does not specify whether she was among the armed residents, or a civilian), and three police officers were injured.";1;1575923566;GHA
7765525;288;GHA646;646;"28 August 2018";2018;1;"Strategic developments";"Change to group/activity";"Government of Ghana (2017-)";;1;;;0;10;"Western Africa";Ghana;"North East";"Bunkpurugu Yonyo";;Bunkpurugu;10.5167;0.1;1;"GNA (Ghana)";National;"Security measures: On August 28th, the Minister of the Interior renewed the curfew on Bunkpurugu township, and reiterated that residents or visitors carrying arms and/or ammunition would be arrested.";0;1618530483;GHA
8577447;288;GHA645;645;"27 August 2018";2018;1;"Violence against civilians";Attack;"APC: All People's Congress";;3;"Civilians (Ghana)";"Journalists (Ghana)";7;37;"Western Africa";Ghana;"Upper East";Bawku;;Bawku;11.05;-0.25;1;CPJ;Other;"On 27 August 2018, a journalist was abducted and taken to the residency of a local opposition politician (APC) in Bawku (Upper East municipality). The journalist alleged that he was beaten by his abductors on the instruction of the politician, before being rescued by police (who had received a tip-off as to the journalists location). The politician acknowledged the journalist had been brought to his house, but denied arranging for his abduction, or giving instructions for him to be beaten.";0;1633382054;GHA
5270191;288;GHA643;643;"16 August 2018";2018;1;Riots;"Mob violence";"Rioters (Ghana)";"NPP: New Patriotic Party";5;"Rioters (Ghana)";"NDC: National Democratic Congress";5;55;"Western Africa";Ghana;Central;Ajumako-Enyan-Essiam;;Ajumako;5.4258;-0.9587;1;"Joy FM";National;"On 16 August, the commissioning of a Polyclinic at Ajumako, Central Region, turned chaotic when NPP and NDC supporters clashed pelting stones at each other.";0;1618530483;GHA
5270192;288;GHA644;644;"16 August 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";"NPP: New Patriotic Party";6;;;0;60;"Western Africa";Ghana;Northern;Tamale;;Tamale;9.4008;-0.8393;1;"Joy FM";National;"On 16 August, scores of NPP supporters gathered and marched to the premises of the Regional Police Headquarters in Tamale to demand the immediate release of a member of a vigilante group who had been arrested for his alleged assault of the CEO of the Tamale Teaching Hospital. No report of police intervention.";0;1561469145;GHA
8001697;288;GHA641;641;"02 August 2018";2018;1;"Strategic developments";"Looting/property destruction";"Kumasi Communal Militia (Ghana)";;4;"Civilians (Nigeria)";;7;47;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;1;"Guardian (United Kingdom)";International;"Property destruction: On 2 August, some local retailers and members of the Ghana Union Traders Association allegedly harassed and destroyed the goods of Nigerian traders at the Kumasi market who refused to close their shops.";0;1621962592;GHA
5270188;288;GHA640;640;"19 July 2018";2018;1;Riots;"Violent demonstration";"Rioters (Ghana)";"Zongo Communal Group (Ghana)";5;"Police Forces of Ghana (2017-)";;1;15;"Western Africa";Ghana;Eastern;Atiwa;;Asawase;6.4;-0.5166;1;"GNA (Ghana)";National;"On 19 July, Zongo youth rioted burning tires and preventing access to official buildings in Asokore-Mampong municipaility, Asawase, in response to the killing of seven members of their community by the police. They accuse the police of covering up the incident. On 19 July, rioters attacked Asawase police station and the Manhyia government hospital. No casualties were reported.";0;1561469145;GHA
5270186;288;GHA638;638;"18 July 2018";2018;1;Riots;"Violent demonstration";"Rioters (Ghana)";"Zongo Communal Group (Ghana)";5;;;0;50;"Western Africa";Ghana;Eastern;Atiwa;;Asawase;6.4;-0.5166;1;"GNA (Ghana)";National;"On 18 July, Zongo youth rioted burning tires and preventing access to official buildings in Asokore-Mampong municipaility, Asawase, in response to the killing of seven members of their community by the police. They accuse the police of covering up the incident.";0;1561469145;GHA
5270187;288;GHA639;639;"18 July 2018";2018;2;"Violence against civilians";Attack;"Police Forces of Ghana (2017-)";;1;"Civilians (Ghana)";;7;17;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"GNA (Ghana)";National;"In the week of 16 July a woman and her grandchild were beaten and punched by a police officer in in the Midlands Savings and Loans Shiashi Branch in Accra.";0;1561469145;GHA
5270184;288;GHA636;636;"17 July 2018";2018;1;"Violence against civilians";Attack;"Police Forces of Ghana (2017-)";;1;"Civilians (Ghana)";"Zongo Communal Group (Ghana); NPP: New Patriotic Party";7;17;"Western Africa";Ghana;Ashanti;Bekwai;;Anwiankwanta;6.4667;-1.6333;2;"GNA (Ghana); Joy FM";National;"On 17 July, police forces killed seven alleged robbers near Anhwiakwanta. Other sources say that the dead were well-known members of the Zongo community and members of the New Patriotic Party. People called for an investigation into the incident.";7;1618530482;GHA
5270185;288;GHA637;637;"17 July 2018";2018;1;Riots;"Violent demonstration";"Rioters (Ghana)";"Zongo Communal Group (Ghana)";5;"Police Forces of Ghana (2017-)";;1;15;"Western Africa";Ghana;Eastern;Atiwa;;Asawase;6.4;-0.5166;1;"GNA (Ghana)";National;"On 17 July, Zongo youth rioted burning tires and preventing access to official buildings in Asokore-Mampong municipaility, Asawase, in response to the killing of seven members of their community by the police the same day. They accuse the police of covering up the incident. Police fired tear gas on protesters.";0;1561469145;GHA
5270183;288;GHA635;635;"14 July 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"GNA (Ghana)";National;"On 14 July, a group calling itself Value for Life Campaign protested in Accra against the recent deaths at the hospital.";0;1561469145;GHA
5270182;288;GHA634;634;"12 July 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;1;"GNA (Ghana)";National;"On 12 July, some members of the Tomato Sellers Association at the Bantama Market in Kumasi protested the self-imposition of a person as the association's president.";0;1561469145;GHA
7810302;288;GHA633;633;"18 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Tema;;Tema;5.6596;-0.0097;1;"GNA (Ghana)";National;"On 18 June, over 150 workers of Crocodile Matchete Company wearing red bands converged and protested for hours at the entrance of the company over delay in salary negotiations.";0;1618268924;GHA
7765608;288;GHA632;632;"08 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Ghana)";"NDC: National Democratic Congress";6;;;0;60;"Western Africa";Ghana;Volta;"Ketu South";;Aflao;6.1198;1.1901;1;"Joy FM";National;"On 8 June, a Unity Walk was held in Afalo, to protest against the NPP government";0;1618530482;GHA
7765512;288;GHA631;631;"02 June 2018";2018;1;Battles;"Armed clash";"Konkomba Ethnic Militia (Ghana)";;4;"Chekosi Ethnic Militia (Ghana)";;4;44;"Western Africa";Ghana;"North East";Chereponi;;Chereponi;10.15;0.2833;2;"GNA (Ghana)";National;"On 2 June, a clash between Konkomba and Chekosi militias near a village at Naaduni in Chereponi has left two people dead.";2;1618530482;GHA
